"ID","MONTHS_BALANCE","STATUS","CODE_GENDER","FLAG_OWN_CAR","FLAG_OWN_REALTY","CNT_CHILDREN","AMT_INCOME_TOTAL","NAME_INCOME_TYPE","NAME_EDUCATION_TYPE","NAME_FAMILY_STATUS","NAME_HOUSING_TYPE","DAYS_BIRTH","DAYS_EMPLOYED","FLAG_MOBIL","FLAG_WORK_PHONE","FLAG_PHONE","FLAG_EMAIL","OCCUPATION_TYPE","CNT_FAM_MEMBERS"
5008830,-25,"0","F","N","Y",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-10031,-1469,1,0,1,0,"Laborers",2
5008831,-16,"0","F","N","Y",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-10031,-1469,1,0,1,0,"Laborers",2
5008831,-6,"0","F","N","Y",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-10031,-1469,1,0,1,0,"Laborers",2
5008831,-7,"0","F","N","Y",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-10031,-1469,1,0,1,0,"Laborers",2
5008831,-5,"1","F","N","Y",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-10031,-1469,1,0,1,0,"Laborers",2
5008831,-19,"X","F","N","Y",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-10031,-1469,1,0,1,0,"Laborers",2
5008831,-12,"0","F","N","Y",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-10031,-1469,1,0,1,0,"Laborers",2
5008831,-13,"0","F","N","Y",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-10031,-1469,1,0,1,0,"Laborers",2
5008831,-14,"0","F","N","Y",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-10031,-1469,1,0,1,0,"Laborers",2
5008831,-15,"0","F","N","Y",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-10031,-1469,1,0,1,0,"Laborers",2
5008831,0,"C","F","N","Y",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-10031,-1469,1,0,1,0,"Laborers",2
5008831,-1,"C","F","N","Y",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-10031,-1469,1,0,1,0,"Laborers",2
5008831,-17,"0","F","N","Y",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-10031,-1469,1,0,1,0,"Laborers",2
5008831,-18,"0","F","N","Y",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-10031,-1469,1,0,1,0,"Laborers",2
5008831,-4,"0","F","N","Y",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-10031,-1469,1,0,1,0,"Laborers",2
5008831,-11,"0","F","N","Y",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-10031,-1469,1,0,1,0,"Laborers",2
5008831,-8,"1","F","N","Y",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-10031,-1469,1,0,1,0,"Laborers",2
5008831,-9,"0","F","N","Y",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-10031,-1469,1,0,1,0,"Laborers",2
5008831,-10,"0","F","N","Y",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-10031,-1469,1,0,1,0,"Laborers",2
5008831,-2,"C","F","N","Y",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-10031,-1469,1,0,1,0,"Laborers",2
5008831,-3,"C","F","N","Y",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-10031,-1469,1,0,1,0,"Laborers",2
5008832,-12,"C","F","N","Y",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-10031,-1469,1,0,1,0,"Laborers",2
5008832,-31,"0","F","N","Y",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-10031,-1469,1,0,1,0,"Laborers",2
5008832,-34,"X","F","N","Y",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-10031,-1469,1,0,1,0,"Laborers",2
5008832,-9,"C","F","N","Y",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-10031,-1469,1,0,1,0,"Laborers",2
5008832,-32,"0","F","N","Y",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-10031,-1469,1,0,1,0,"Laborers",2
5008832,-33,"0","F","N","Y",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-10031,-1469,1,0,1,0,"Laborers",2
5008832,0,"C","F","N","Y",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-10031,-1469,1,0,1,0,"Laborers",2
5008832,-24,"0","F","N","Y",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-10031,-1469,1,0,1,0,"Laborers",2
5008832,-25,"0","F","N","Y",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-10031,-1469,1,0,1,0,"Laborers",2
5008832,-1,"C","F","N","Y",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-10031,-1469,1,0,1,0,"Laborers",2
5008832,-2,"C","F","N","Y",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-10031,-1469,1,0,1,0,"Laborers",2
5008832,-3,"C","F","N","Y",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-10031,-1469,1,0,1,0,"Laborers",2
5008832,-4,"C","F","N","Y",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-10031,-1469,1,0,1,0,"Laborers",2
5008832,-5,"C","F","N","Y",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-10031,-1469,1,0,1,0,"Laborers",2
5008832,-6,"C","F","N","Y",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-10031,-1469,1,0,1,0,"Laborers",2
5008832,-7,"C","F","N","Y",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-10031,-1469,1,0,1,0,"Laborers",2
5008832,-8,"C","F","N","Y",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-10031,-1469,1,0,1,0,"Laborers",2
5008832,-20,"1","F","N","Y",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-10031,-1469,1,0,1,0,"Laborers",2
5008832,-10,"C","F","N","Y",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-10031,-1469,1,0,1,0,"Laborers",2
5008832,-11,"C","F","N","Y",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-10031,-1469,1,0,1,0,"Laborers",2
5008832,-23,"1","F","N","Y",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-10031,-1469,1,0,1,0,"Laborers",2
5008832,-29,"0","F","N","Y",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-10031,-1469,1,0,1,0,"Laborers",2
5008832,-26,"0","F","N","Y",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-10031,-1469,1,0,1,0,"Laborers",2
5008832,-27,"0","F","N","Y",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-10031,-1469,1,0,1,0,"Laborers",2
5008832,-28,"0","F","N","Y",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-10031,-1469,1,0,1,0,"Laborers",2
5008832,-19,"0","F","N","Y",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-10031,-1469,1,0,1,0,"Laborers",2
5008832,-30,"0","F","N","Y",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-10031,-1469,1,0,1,0,"Laborers",2
5008832,-17,"C","F","N","Y",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-10031,-1469,1,0,1,0,"Laborers",2
5008832,-18,"C","F","N","Y",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-10031,-1469,1,0,1,0,"Laborers",2
5008832,-14,"C","F","N","Y",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-10031,-1469,1,0,1,0,"Laborers",2
5008832,-15,"C","F","N","Y",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-10031,-1469,1,0,1,0,"Laborers",2
5008832,-21,"0","F","N","Y",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-10031,-1469,1,0,1,0,"Laborers",2
5008832,-22,"0","F","N","Y",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-10031,-1469,1,0,1,0,"Laborers",2
5008832,-16,"C","F","N","Y",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-10031,-1469,1,0,1,0,"Laborers",2
5008832,-13,"C","F","N","Y",0,157500,"Working","Secondary / secondary special","Married","House / apartment",-10031,-1469,1,0,1,0,"Laborers",2
