"ID","MONTHS_BALANCE","STATUS","CODE_GENDER","FLAG_OWN_CAR","FLAG_OWN_REALTY","CNT_CHILDREN","AMT_INCOME_TOTAL","NAME_INCOME_TYPE","NAME_EDUCATION_TYPE","NAME_FAMILY_STATUS","NAME_HOUSING_TYPE","DAYS_BIRTH","DAYS_EMPLOYED","FLAG_MOBIL","FLAG_WORK_PHONE","FLAG_PHONE","FLAG_EMAIL","OCCUPATION_TYPE","CNT_FAM_MEMBERS"
5008812,-18,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008812,-19,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008813,-11,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008813,-10,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008813,-1,"X","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008813,-16,"X","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008813,-5,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008813,-2,"X","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008813,-3,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008813,-8,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008813,-9,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008813,0,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008813,-12,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008813,-15,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008813,-14,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008813,-6,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008813,-7,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008813,-4,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008813,-13,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008814,-11,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008814,-1,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008814,-2,"X","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008814,-3,"X","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008814,-10,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008814,-8,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008814,-15,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008814,-9,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008814,-17,"X","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008814,-14,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008814,-4,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008814,-16,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008814,-6,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008814,-7,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008814,-5,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008814,-12,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008814,-13,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008827,-2,"C","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-18,"C","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-3,"C","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-9,"C","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-7,"C","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-21,"5","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-8,"C","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-1,"C","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,0,"C","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-14,"C","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-15,"C","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-16,"C","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-17,"C","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-4,"C","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-5,"C","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-6,"C","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-20,"5","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-34,"1","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-10,"C","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-11,"C","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-12,"C","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-13,"C","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-25,"3","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-26,"2","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-27,"1","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-28,"2","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-29,"1","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-30,"1","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-19,"5","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-33,"1","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-24,"4","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-35,"1","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-36,"0","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-37,"0","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-32,"1","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-31,"1","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-23,"5","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-22,"5","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
