"ID","MONTHS_BALANCE","STATUS","CODE_GENDER","FLAG_OWN_CAR","FLAG_OWN_REALTY","CNT_CHILDREN","AMT_INCOME_TOTAL","NAME_INCOME_TYPE","NAME_EDUCATION_TYPE","NAME_FAMILY_STATUS","NAME_HOUSING_TYPE","DAYS_BIRTH","DAYS_EMPLOYED","FLAG_MOBIL","FLAG_WORK_PHONE","FLAG_PHONE","FLAG_EMAIL","OCCUPATION_TYPE","CNT_FAM_MEMBERS"
5008810,-18,"0","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008810,-15,"X","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008810,-16,"0","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008810,-17,"X","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008810,-8,"C","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008810,-5,"C","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008810,-6,"C","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008810,-7,"C","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008810,-26,"X","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008810,-4,"C","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008810,-10,"C","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008810,-25,"X","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008810,-3,"C","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008810,-12,"C","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008810,-1,"C","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008810,-2,"C","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008810,-11,"C","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-11,"C","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-35,"X","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-36,"0","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-1,"C","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,0,"C","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-9,"C","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-12,"C","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-37,"X","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-38,"X","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-14,"C","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-30,"0","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-2,"C","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-3,"C","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-4,"C","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-5,"C","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-6,"C","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-7,"C","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-8,"C","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-22,"C","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-10,"C","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-24,"C","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-13,"C","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-29,"X","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-27,"X","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-31,"X","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-32,"0","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-33,"0","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-34,"0","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-19,"C","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-20,"C","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-21,"C","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-26,"C","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-23,"C","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-15,"C","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-25,"C","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-17,"C","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-18,"C","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-16,"C","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-28,"0","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008812,-17,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008812,-4,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008812,-9,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008812,-11,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008812,-13,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008812,-14,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008812,-15,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008812,-12,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008812,-6,"X","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008812,-7,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008812,-8,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008812,-5,"X","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008812,-16,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008812,-10,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008812,-20,"X","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008812,-18,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008812,-19,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008813,-11,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008813,-10,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008813,-1,"X","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008813,-16,"X","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008813,-5,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008813,-2,"X","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008813,-3,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008813,-8,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008813,-9,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008813,0,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008813,-12,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008813,-15,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008813,-14,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008813,-6,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008813,-7,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008813,-4,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008813,-13,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008814,-11,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008814,-1,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008814,-2,"X","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008814,-3,"X","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008814,-10,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008814,-8,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008814,-15,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008814,-9,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008814,-17,"X","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008814,-14,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008814,-4,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008814,-16,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008814,-6,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008814,-7,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008814,-5,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008814,-12,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008814,-13,"0","F","N","Y",0,283500,"Pensioner","Higher education","Separated","House / apartment",-22464,365243,1,0,0,0,"",1
5008815,-4,"0","M","Y","Y",0,270000,"Working","Higher education","Married","House / apartment",-16872,-769,1,1,1,1,"Accountants",2
5008815,-3,"0","M","Y","Y",0,270000,"Working","Higher education","Married","House / apartment",-16872,-769,1,1,1,1,"Accountants",2
5008815,-1,"0","M","Y","Y",0,270000,"Working","Higher education","Married","House / apartment",-16872,-769,1,1,1,1,"Accountants",2
5008815,0,"0","M","Y","Y",0,270000,"Working","Higher education","Married","House / apartment",-16872,-769,1,1,1,1,"Accountants",2
5008815,-2,"0","M","Y","Y",0,270000,"Working","Higher education","Married","House / apartment",-16872,-769,1,1,1,1,"Accountants",2
5008815,-5,"0","M","Y","Y",0,270000,"Working","Higher education","Married","House / apartment",-16872,-769,1,1,1,1,"Accountants",2
5008819,-11,"X","M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17778,-1194,1,0,0,0,"Laborers",2
5008819,-15,"X","M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17778,-1194,1,0,0,0,"Laborers",2
5008819,-12,"X","M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17778,-1194,1,0,0,0,"Laborers",2
5008819,-13,"X","M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17778,-1194,1,0,0,0,"Laborers",2
5008819,-16,"X","M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17778,-1194,1,0,0,0,"Laborers",2
5008819,-17,"X","M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17778,-1194,1,0,0,0,"Laborers",2
5008819,-10,"X","M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17778,-1194,1,0,0,0,"Laborers",2
5008819,-14,"X","M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17778,-1194,1,0,0,0,"Laborers",2
5008820,-11,"X","M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17778,-1194,1,0,0,0,"Laborers",2
5008820,-10,"0","M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17778,-1194,1,0,0,0,"Laborers",2
5008820,-16,"X","M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17778,-1194,1,0,0,0,"Laborers",2
5008820,-12,"X","M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17778,-1194,1,0,0,0,"Laborers",2
5008820,-15,"X","M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17778,-1194,1,0,0,0,"Laborers",2
5008820,-9,"X","M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17778,-1194,1,0,0,0,"Laborers",2
5008820,-8,"X","M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17778,-1194,1,0,0,0,"Laborers",2
5008820,-14,"X","M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17778,-1194,1,0,0,0,"Laborers",2
5008820,-13,"X","M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17778,-1194,1,0,0,0,"Laborers",2
5008821,0,"X","M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17778,-1194,1,0,0,0,"Laborers",2
5008821,-1,"0","M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17778,-1194,1,0,0,0,"Laborers",2
5008821,-3,"0","M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17778,-1194,1,0,0,0,"Laborers",2
5008821,-4,"X","M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17778,-1194,1,0,0,0,"Laborers",2
5008821,-8,"X","M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17778,-1194,1,0,0,0,"Laborers",2
5008821,-7,"0","M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17778,-1194,1,0,0,0,"Laborers",2
5008821,-2,"0","M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17778,-1194,1,0,0,0,"Laborers",2
5008821,-5,"0","M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17778,-1194,1,0,0,0,"Laborers",2
5008821,-6,"0","M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17778,-1194,1,0,0,0,"Laborers",2
