"ID","MONTHS_BALANCE","STATUS","CODE_GENDER","FLAG_OWN_CAR","FLAG_OWN_REALTY","CNT_CHILDREN","AMT_INCOME_TOTAL","NAME_INCOME_TYPE","NAME_EDUCATION_TYPE","NAME_FAMILY_STATUS","NAME_HOUSING_TYPE","DAYS_BIRTH","DAYS_EMPLOYED","FLAG_MOBIL","FLAG_WORK_PHONE","FLAG_PHONE","FLAG_EMAIL","OCCUPATION_TYPE","CNT_FAM_MEMBERS"
5008804,-8,"C","M","Y","Y",0,427500,"Working","Higher education","Civil marriage","Rented apartment",-12005,-4542,1,1,0,0,"",2
5008804,-9,"C","M","Y","Y",0,427500,"Working","Higher education","Civil marriage","Rented apartment",-12005,-4542,1,1,0,0,"",2
5008805,-13,"0","M","Y","Y",0,427500,"Working","Higher education","Civil marriage","Rented apartment",-12005,-4542,1,1,0,0,"",2
5008805,-4,"C","M","Y","Y",0,427500,"Working","Higher education","Civil marriage","Rented apartment",-12005,-4542,1,1,0,0,"",2
5008805,-7,"C","M","Y","Y",0,427500,"Working","Higher education","Civil marriage","Rented apartment",-12005,-4542,1,1,0,0,"",2
5008805,-8,"C","M","Y","Y",0,427500,"Working","Higher education","Civil marriage","Rented apartment",-12005,-4542,1,1,0,0,"",2
5008805,-9,"C","M","Y","Y",0,427500,"Working","Higher education","Civil marriage","Rented apartment",-12005,-4542,1,1,0,0,"",2
5008805,-10,"C","M","Y","Y",0,427500,"Working","Higher education","Civil marriage","Rented apartment",-12005,-4542,1,1,0,0,"",2
5008805,-11,"C","M","Y","Y",0,427500,"Working","Higher education","Civil marriage","Rented apartment",-12005,-4542,1,1,0,0,"",2
5008805,0,"C","M","Y","Y",0,427500,"Working","Higher education","Civil marriage","Rented apartment",-12005,-4542,1,1,0,0,"",2
5008805,-1,"C","M","Y","Y",0,427500,"Working","Higher education","Civil marriage","Rented apartment",-12005,-4542,1,1,0,0,"",2
5008805,-2,"C","M","Y","Y",0,427500,"Working","Higher education","Civil marriage","Rented apartment",-12005,-4542,1,1,0,0,"",2
5008805,-3,"C","M","Y","Y",0,427500,"Working","Higher education","Civil marriage","Rented apartment",-12005,-4542,1,1,0,0,"",2
5008805,-12,"1","M","Y","Y",0,427500,"Working","Higher education","Civil marriage","Rented apartment",-12005,-4542,1,1,0,0,"",2
5008805,-5,"C","M","Y","Y",0,427500,"Working","Higher education","Civil marriage","Rented apartment",-12005,-4542,1,1,0,0,"",2
5008805,-6,"C","M","Y","Y",0,427500,"Working","Higher education","Civil marriage","Rented apartment",-12005,-4542,1,1,0,0,"",2
5008805,-14,"X","M","Y","Y",0,427500,"Working","Higher education","Civil marriage","Rented apartment",-12005,-4542,1,1,0,0,"",2
5008806,-28,"0","M","Y","Y",0,112500,"Working","Secondary / secondary special","Married","House / apartment",-21474,-1134,1,0,0,0,"Security staff",2
5008806,-19,"X","M","Y","Y",0,112500,"Working","Secondary / secondary special","Married","House / apartment",-21474,-1134,1,0,0,0,"Security staff",2
5008806,-29,"X","M","Y","Y",0,112500,"Working","Secondary / secondary special","Married","House / apartment",-21474,-1134,1,0,0,0,"Security staff",2
5008806,-21,"X","M","Y","Y",0,112500,"Working","Secondary / secondary special","Married","House / apartment",-21474,-1134,1,0,0,0,"Security staff",2
5008806,-23,"X","M","Y","Y",0,112500,"Working","Secondary / secondary special","Married","House / apartment",-21474,-1134,1,0,0,0,"Security staff",2
5008806,-20,"0","M","Y","Y",0,112500,"Working","Secondary / secondary special","Married","House / apartment",-21474,-1134,1,0,0,0,"Security staff",2
5008806,-9,"0","M","Y","Y",0,112500,"Working","Secondary / secondary special","Married","House / apartment",-21474,-1134,1,0,0,0,"Security staff",2
5008806,-22,"X","M","Y","Y",0,112500,"Working","Secondary / secondary special","Married","House / apartment",-21474,-1134,1,0,0,0,"Security staff",2
5008806,0,"C","M","Y","Y",0,112500,"Working","Secondary / secondary special","Married","House / apartment",-21474,-1134,1,0,0,0,"Security staff",2
5008806,-13,"0","M","Y","Y",0,112500,"Working","Secondary / secondary special","Married","House / apartment",-21474,-1134,1,0,0,0,"Security staff",2
5008806,-14,"X","M","Y","Y",0,112500,"Working","Secondary / secondary special","Married","House / apartment",-21474,-1134,1,0,0,0,"Security staff",2
5008806,-15,"X","M","Y","Y",0,112500,"Working","Secondary / secondary special","Married","House / apartment",-21474,-1134,1,0,0,0,"Security staff",2
5008806,-16,"X","M","Y","Y",0,112500,"Working","Secondary / secondary special","Married","House / apartment",-21474,-1134,1,0,0,0,"Security staff",2
5008806,-17,"X","M","Y","Y",0,112500,"Working","Secondary / secondary special","Married","House / apartment",-21474,-1134,1,0,0,0,"Security staff",2
5008806,-18,"X","M","Y","Y",0,112500,"Working","Secondary / secondary special","Married","House / apartment",-21474,-1134,1,0,0,0,"Security staff",2
5008806,-5,"C","M","Y","Y",0,112500,"Working","Secondary / secondary special","Married","House / apartment",-21474,-1134,1,0,0,0,"Security staff",2
5008806,-6,"C","M","Y","Y",0,112500,"Working","Secondary / secondary special","Married","House / apartment",-21474,-1134,1,0,0,0,"Security staff",2
5008806,-7,"X","M","Y","Y",0,112500,"Working","Secondary / secondary special","Married","House / apartment",-21474,-1134,1,0,0,0,"Security staff",2
5008806,-8,"0","M","Y","Y",0,112500,"Working","Secondary / secondary special","Married","House / apartment",-21474,-1134,1,0,0,0,"Security staff",2
5008806,-27,"X","M","Y","Y",0,112500,"Working","Secondary / secondary special","Married","House / apartment",-21474,-1134,1,0,0,0,"Security staff",2
5008806,-24,"0","M","Y","Y",0,112500,"Working","Secondary / secondary special","Married","House / apartment",-21474,-1134,1,0,0,0,"Security staff",2
5008806,-25,"X","M","Y","Y",0,112500,"Working","Secondary / secondary special","Married","House / apartment",-21474,-1134,1,0,0,0,"Security staff",2
5008806,-26,"X","M","Y","Y",0,112500,"Working","Secondary / secondary special","Married","House / apartment",-21474,-1134,1,0,0,0,"Security staff",2
5008806,-4,"C","M","Y","Y",0,112500,"Working","Secondary / secondary special","Married","House / apartment",-21474,-1134,1,0,0,0,"Security staff",2
5008806,-1,"C","M","Y","Y",0,112500,"Working","Secondary / secondary special","Married","House / apartment",-21474,-1134,1,0,0,0,"Security staff",2
5008806,-2,"C","M","Y","Y",0,112500,"Working","Secondary / secondary special","Married","House / apartment",-21474,-1134,1,0,0,0,"Security staff",2
5008806,-3,"C","M","Y","Y",0,112500,"Working","Secondary / secondary special","Married","House / apartment",-21474,-1134,1,0,0,0,"Security staff",2
5008806,-12,"X","M","Y","Y",0,112500,"Working","Secondary / secondary special","Married","House / apartment",-21474,-1134,1,0,0,0,"Security staff",2
5008806,-10,"X","M","Y","Y",0,112500,"Working","Secondary / secondary special","Married","House / apartment",-21474,-1134,1,0,0,0,"Security staff",2
5008806,-11,"0","M","Y","Y",0,112500,"Working","Secondary / secondary special","Married","House / apartment",-21474,-1134,1,0,0,0,"Security staff",2
5008815,-4,"0","M","Y","Y",0,270000,"Working","Higher education","Married","House / apartment",-16872,-769,1,1,1,1,"Accountants",2
5008815,-3,"0","M","Y","Y",0,270000,"Working","Higher education","Married","House / apartment",-16872,-769,1,1,1,1,"Accountants",2
5008815,-1,"0","M","Y","Y",0,270000,"Working","Higher education","Married","House / apartment",-16872,-769,1,1,1,1,"Accountants",2
5008815,0,"0","M","Y","Y",0,270000,"Working","Higher education","Married","House / apartment",-16872,-769,1,1,1,1,"Accountants",2
5008815,-2,"0","M","Y","Y",0,270000,"Working","Higher education","Married","House / apartment",-16872,-769,1,1,1,1,"Accountants",2
5008815,-5,"0","M","Y","Y",0,270000,"Working","Higher education","Married","House / apartment",-16872,-769,1,1,1,1,"Accountants",2
5008819,-11,"X","M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17778,-1194,1,0,0,0,"Laborers",2
5008819,-15,"X","M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17778,-1194,1,0,0,0,"Laborers",2
5008819,-12,"X","M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17778,-1194,1,0,0,0,"Laborers",2
5008819,-13,"X","M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17778,-1194,1,0,0,0,"Laborers",2
5008819,-16,"X","M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17778,-1194,1,0,0,0,"Laborers",2
5008819,-17,"X","M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17778,-1194,1,0,0,0,"Laborers",2
5008819,-10,"X","M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17778,-1194,1,0,0,0,"Laborers",2
5008819,-14,"X","M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17778,-1194,1,0,0,0,"Laborers",2
5008820,-11,"X","M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17778,-1194,1,0,0,0,"Laborers",2
5008820,-10,"0","M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17778,-1194,1,0,0,0,"Laborers",2
5008820,-16,"X","M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17778,-1194,1,0,0,0,"Laborers",2
5008820,-12,"X","M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17778,-1194,1,0,0,0,"Laborers",2
5008820,-15,"X","M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17778,-1194,1,0,0,0,"Laborers",2
5008820,-9,"X","M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17778,-1194,1,0,0,0,"Laborers",2
5008820,-8,"X","M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17778,-1194,1,0,0,0,"Laborers",2
5008820,-14,"X","M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17778,-1194,1,0,0,0,"Laborers",2
5008820,-13,"X","M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17778,-1194,1,0,0,0,"Laborers",2
5008821,0,"X","M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17778,-1194,1,0,0,0,"Laborers",2
5008821,-1,"0","M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17778,-1194,1,0,0,0,"Laborers",2
5008821,-3,"0","M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17778,-1194,1,0,0,0,"Laborers",2
5008821,-4,"X","M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17778,-1194,1,0,0,0,"Laborers",2
5008821,-8,"X","M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17778,-1194,1,0,0,0,"Laborers",2
5008821,-7,"0","M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17778,-1194,1,0,0,0,"Laborers",2
5008821,-2,"0","M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17778,-1194,1,0,0,0,"Laborers",2
5008821,-5,"0","M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17778,-1194,1,0,0,0,"Laborers",2
5008821,-6,"0","M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17778,-1194,1,0,0,0,"Laborers",2
5008822,-17,"X","M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17778,-1194,1,0,0,0,"Laborers",2
5008822,-21,"X","M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17778,-1194,1,0,0,0,"Laborers",2
5008822,-18,"X","M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17778,-1194,1,0,0,0,"Laborers",2
5008822,-22,"X","M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17778,-1194,1,0,0,0,"Laborers",2
5008822,-16,"0","M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17778,-1194,1,0,0,0,"Laborers",2
5008822,-19,"X","M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17778,-1194,1,0,0,0,"Laborers",2
5008822,-20,"X","M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17778,-1194,1,0,0,0,"Laborers",2
5008822,-14,"X","M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17778,-1194,1,0,0,0,"Laborers",2
5008822,-15,"X","M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17778,-1194,1,0,0,0,"Laborers",2
5008823,-7,"0","M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17778,-1194,1,0,0,0,"Laborers",2
5008823,-5,"0","M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17778,-1194,1,0,0,0,"Laborers",2
5008823,-6,"0","M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17778,-1194,1,0,0,0,"Laborers",2
5008823,-4,"0","M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17778,-1194,1,0,0,0,"Laborers",2
5008823,-3,"X","M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17778,-1194,1,0,0,0,"Laborers",2
5008824,0,"0","M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17778,-1194,1,0,0,0,"Laborers",2
5008824,-3,"0","M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17778,-1194,1,0,0,0,"Laborers",2
5008824,-2,"0","M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17778,-1194,1,0,0,0,"Laborers",2
5008824,-1,"0","M","Y","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17778,-1194,1,0,0,0,"Laborers",2
5008827,-2,"C","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-18,"C","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-3,"C","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-9,"C","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-7,"C","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-21,"5","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-8,"C","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-1,"C","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,0,"C","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-14,"C","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-15,"C","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-16,"C","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-17,"C","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-4,"C","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-5,"C","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-6,"C","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-20,"5","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-34,"1","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-10,"C","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-11,"C","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-12,"C","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-13,"C","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-25,"3","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-26,"2","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-27,"1","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-28,"2","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-29,"1","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-30,"1","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-19,"5","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-33,"1","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-24,"4","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-35,"1","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-36,"0","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-37,"0","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-32,"1","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-31,"1","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-23,"5","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008827,-22,"5","M","Y","Y",0,180000,"Pensioner","Higher education","Married","House / apartment",-18772,365243,1,0,0,0,"",2
5008836,-9,"C","M","Y","Y",3,270000,"Working","Secondary / secondary special","Married","House / apartment",-12689,-1163,1,0,0,0,"Laborers",5
5008836,-19,"C","M","Y","Y",3,270000,"Working","Secondary / secondary special","Married","House / apartment",-12689,-1163,1,0,0,0,"Laborers",5
5008836,-13,"C","M","Y","Y",3,270000,"Working","Secondary / secondary special","Married","House / apartment",-12689,-1163,1,0,0,0,"Laborers",5
5008836,-11,"C","M","Y","Y",3,270000,"Working","Secondary / secondary special","Married","House / apartment",-12689,-1163,1,0,0,0,"Laborers",5
5008836,-24,"0","M","Y","Y",3,270000,"Working","Secondary / secondary special","Married","House / apartment",-12689,-1163,1,0,0,0,"Laborers",5
5008836,-20,"C","M","Y","Y",3,270000,"Working","Secondary / secondary special","Married","House / apartment",-12689,-1163,1,0,0,0,"Laborers",5
5008836,-10,"C","M","Y","Y",3,270000,"Working","Secondary / secondary special","Married","House / apartment",-12689,-1163,1,0,0,0,"Laborers",5
5008836,-18,"C","M","Y","Y",3,270000,"Working","Secondary / secondary special","Married","House / apartment",-12689,-1163,1,0,0,0,"Laborers",5
5008836,-16,"C","M","Y","Y",3,270000,"Working","Secondary / secondary special","Married","House / apartment",-12689,-1163,1,0,0,0,"Laborers",5
5008836,-8,"C","M","Y","Y",3,270000,"Working","Secondary / secondary special","Married","House / apartment",-12689,-1163,1,0,0,0,"Laborers",5
5008836,-17,"C","M","Y","Y",3,270000,"Working","Secondary / secondary special","Married","House / apartment",-12689,-1163,1,0,0,0,"Laborers",5
5008836,-14,"C","M","Y","Y",3,270000,"Working","Secondary / secondary special","Married","House / apartment",-12689,-1163,1,0,0,0,"Laborers",5
5008836,-15,"C","M","Y","Y",3,270000,"Working","Secondary / secondary special","Married","House / apartment",-12689,-1163,1,0,0,0,"Laborers",5
5008836,-12,"C","M","Y","Y",3,270000,"Working","Secondary / secondary special","Married","House / apartment",-12689,-1163,1,0,0,0,"Laborers",5
5008836,-21,"C","M","Y","Y",3,270000,"Working","Secondary / secondary special","Married","House / apartment",-12689,-1163,1,0,0,0,"Laborers",5
5008836,-22,"C","M","Y","Y",3,270000,"Working","Secondary / secondary special","Married","House / apartment",-12689,-1163,1,0,0,0,"Laborers",5
5008836,-23,"C","M","Y","Y",3,270000,"Working","Secondary / secondary special","Married","House / apartment",-12689,-1163,1,0,0,0,"Laborers",5
5008837,-3,"C","M","Y","Y",3,270000,"Working","Secondary / secondary special","Married","House / apartment",-12689,-1163,1,0,0,0,"Laborers",5
5008837,-18,"0","M","Y","Y",3,270000,"Working","Secondary / secondary special","Married","House / apartment",-12689,-1163,1,0,0,0,"Laborers",5
5008837,-4,"C","M","Y","Y",3,270000,"Working","Secondary / secondary special","Married","House / apartment",-12689,-1163,1,0,0,0,"Laborers",5
5008837,-5,"C","M","Y","Y",3,270000,"Working","Secondary / secondary special","Married","House / apartment",-12689,-1163,1,0,0,0,"Laborers",5
5008837,-10,"C","M","Y","Y",3,270000,"Working","Secondary / secondary special","Married","House / apartment",-12689,-1163,1,0,0,0,"Laborers",5
5008837,-2,"C","M","Y","Y",3,270000,"Working","Secondary / secondary special","Married","House / apartment",-12689,-1163,1,0,0,0,"Laborers",5
5008837,-13,"C","M","Y","Y",3,270000,"Working","Secondary / secondary special","Married","House / apartment",-12689,-1163,1,0,0,0,"Laborers",5
5008837,-14,"C","M","Y","Y",3,270000,"Working","Secondary / secondary special","Married","House / apartment",-12689,-1163,1,0,0,0,"Laborers",5
5008837,-15,"C","M","Y","Y",3,270000,"Working","Secondary / secondary special","Married","House / apartment",-12689,-1163,1,0,0,0,"Laborers",5
5008837,-16,"C","M","Y","Y",3,270000,"Working","Secondary / secondary special","Married","House / apartment",-12689,-1163,1,0,0,0,"Laborers",5
5008837,-6,"C","M","Y","Y",3,270000,"Working","Secondary / secondary special","Married","House / apartment",-12689,-1163,1,0,0,0,"Laborers",5
5008837,-7,"C","M","Y","Y",3,270000,"Working","Secondary / secondary special","Married","House / apartment",-12689,-1163,1,0,0,0,"Laborers",5
5008837,-8,"C","M","Y","Y",3,270000,"Working","Secondary / secondary special","Married","House / apartment",-12689,-1163,1,0,0,0,"Laborers",5
5008837,-9,"C","M","Y","Y",3,270000,"Working","Secondary / secondary special","Married","House / apartment",-12689,-1163,1,0,0,0,"Laborers",5
5008837,-12,"C","M","Y","Y",3,270000,"Working","Secondary / secondary special","Married","House / apartment",-12689,-1163,1,0,0,0,"Laborers",5
5008837,-17,"C","M","Y","Y",3,270000,"Working","Secondary / secondary special","Married","House / apartment",-12689,-1163,1,0,0,0,"Laborers",5
5008837,-11,"C","M","Y","Y",3,270000,"Working","Secondary / secondary special","Married","House / apartment",-12689,-1163,1,0,0,0,"Laborers",5
5008838,-24,"0","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008838,-38,"0","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008838,-39,"X","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008838,-30,"0","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008838,-31,"0","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008838,-32,"0","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008838,-29,"0","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008838,-18,"0","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008838,-9,"X","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008838,-10,"0","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008838,-11,"0","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008838,-23,"0","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008838,-37,"0","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008838,-25,"0","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
