"ID","MONTHS_BALANCE","STATUS","CODE_GENDER","FLAG_OWN_CAR","FLAG_OWN_REALTY","CNT_CHILDREN","AMT_INCOME_TOTAL","NAME_INCOME_TYPE","NAME_EDUCATION_TYPE","NAME_FAMILY_STATUS","NAME_HOUSING_TYPE","DAYS_BIRTH","DAYS_EMPLOYED","FLAG_MOBIL","FLAG_WORK_PHONE","FLAG_PHONE","FLAG_EMAIL","OCCUPATION_TYPE","CNT_FAM_MEMBERS"
5008840,-16,"C","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008840,-17,"C","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008840,-15,"C","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008840,-36,"C","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008840,-37,"C","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008840,-35,"C","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008840,-54,"0","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008840,-55,"0","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008840,-18,"C","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008840,-53,"0","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008840,-14,"C","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008840,-28,"C","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008840,-29,"C","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008840,-30,"C","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008840,-31,"C","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008840,-19,"C","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008840,-20,"C","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008840,-21,"C","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008840,-22,"C","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008840,-23,"C","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008840,-40,"C","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008840,-12,"C","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008840,-13,"C","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008840,-27,"C","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008840,-44,"C","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008840,-45,"C","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008840,-46,"0","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008840,-47,"0","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008840,-32,"C","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008840,-33,"C","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008840,-34,"C","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008840,-38,"C","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008840,-39,"C","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008840,-10,"C","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008840,-25,"C","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008840,-26,"C","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008840,-43,"C","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008840,0,"C","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008840,-1,"C","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008840,-2,"C","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008840,-3,"C","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008840,-48,"0","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008840,-49,"0","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008840,-50,"0","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008840,-51,"0","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008840,-52,"0","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008840,-9,"C","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008840,-11,"C","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008840,-41,"C","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008840,-42,"C","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008840,-4,"C","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008840,-5,"C","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008840,-6,"C","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008840,-7,"C","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008840,-8,"C","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008841,-4,"X","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008841,0,"0","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008841,-3,"0","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008841,-2,"0","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008841,-1,"0","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008842,0,"0","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008842,-2,"0","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008842,-1,"0","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008842,-7,"0","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008842,-6,"0","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008842,-3,"0","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008842,-4,"0","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008842,-5,"0","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008842,-8,"0","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008843,-10,"C","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008843,-28,"0","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008843,-3,"C","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008843,-29,"0","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008843,-22,"0","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008843,-23,"0","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008843,-4,"C","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008843,0,"C","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008843,-1,"C","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008843,-2,"C","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008843,-14,"C","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008843,-15,"C","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008843,-5,"C","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008843,-6,"C","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008843,-7,"C","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008843,-8,"C","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008843,-9,"C","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008843,-21,"0","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008843,-27,"0","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008843,-24,"0","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008843,-25,"0","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008843,-26,"0","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008843,-17,"C","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008843,-18,"C","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008843,-19,"C","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008843,-16,"C","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008843,-12,"C","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008843,-13,"C","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008843,-20,"0","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008843,-11,"C","M","N","Y",1,405000,"Commercial associate","Higher education","Married","House / apartment",-11842,-2016,1,0,0,0,"Managers",3
5008873,-6,"C","F","N","Y",2,126000,"Commercial associate","Higher education","Married","House / apartment",-12411,-1773,1,0,0,1,"Managers",4
5008873,0,"C","F","N","Y",2,126000,"Commercial associate","Higher education","Married","House / apartment",-12411,-1773,1,0,0,1,"Managers",4
5008873,-9,"C","F","N","Y",2,126000,"Commercial associate","Higher education","Married","House / apartment",-12411,-1773,1,0,0,1,"Managers",4
5008873,-7,"C","F","N","Y",2,126000,"Commercial associate","Higher education","Married","House / apartment",-12411,-1773,1,0,0,1,"Managers",4
5008873,-1,"C","F","N","Y",2,126000,"Commercial associate","Higher education","Married","House / apartment",-12411,-1773,1,0,0,1,"Managers",4
5008873,-5,"C","F","N","Y",2,126000,"Commercial associate","Higher education","Married","House / apartment",-12411,-1773,1,0,0,1,"Managers",4
5008873,-12,"C","F","N","Y",2,126000,"Commercial associate","Higher education","Married","House / apartment",-12411,-1773,1,0,0,1,"Managers",4
5008873,-13,"C","F","N","Y",2,126000,"Commercial associate","Higher education","Married","House / apartment",-12411,-1773,1,0,0,1,"Managers",4
5008873,-14,"C","F","N","Y",2,126000,"Commercial associate","Higher education","Married","House / apartment",-12411,-1773,1,0,0,1,"Managers",4
5008873,-15,"C","F","N","Y",2,126000,"Commercial associate","Higher education","Married","House / apartment",-12411,-1773,1,0,0,1,"Managers",4
5008873,-2,"C","F","N","Y",2,126000,"Commercial associate","Higher education","Married","House / apartment",-12411,-1773,1,0,0,1,"Managers",4
5008873,-3,"C","F","N","Y",2,126000,"Commercial associate","Higher education","Married","House / apartment",-12411,-1773,1,0,0,1,"Managers",4
5008873,-4,"C","F","N","Y",2,126000,"Commercial associate","Higher education","Married","House / apartment",-12411,-1773,1,0,0,1,"Managers",4
5008873,-19,"0","F","N","Y",2,126000,"Commercial associate","Higher education","Married","House / apartment",-12411,-1773,1,0,0,1,"Managers",4
5008873,-8,"C","F","N","Y",2,126000,"Commercial associate","Higher education","Married","House / apartment",-12411,-1773,1,0,0,1,"Managers",4
5008873,-21,"0","F","N","Y",2,126000,"Commercial associate","Higher education","Married","House / apartment",-12411,-1773,1,0,0,1,"Managers",4
5008873,-17,"0","F","N","Y",2,126000,"Commercial associate","Higher education","Married","House / apartment",-12411,-1773,1,0,0,1,"Managers",4
5008873,-10,"C","F","N","Y",2,126000,"Commercial associate","Higher education","Married","House / apartment",-12411,-1773,1,0,0,1,"Managers",4
5008873,-11,"C","F","N","Y",2,126000,"Commercial associate","Higher education","Married","House / apartment",-12411,-1773,1,0,0,1,"Managers",4
5008873,-16,"0","F","N","Y",2,126000,"Commercial associate","Higher education","Married","House / apartment",-12411,-1773,1,0,0,1,"Managers",4
5008873,-18,"0","F","N","Y",2,126000,"Commercial associate","Higher education","Married","House / apartment",-12411,-1773,1,0,0,1,"Managers",4
5008873,-20,"0","F","N","Y",2,126000,"Commercial associate","Higher education","Married","House / apartment",-12411,-1773,1,0,0,1,"Managers",4
5008874,-2,"C","F","N","Y",2,126000,"Commercial associate","Higher education","Married","House / apartment",-12411,-1773,1,0,0,1,"Managers",4
5008874,-9,"C","F","N","Y",2,126000,"Commercial associate","Higher education","Married","House / apartment",-12411,-1773,1,0,0,1,"Managers",4
5008874,-7,"C","F","N","Y",2,126000,"Commercial associate","Higher education","Married","House / apartment",-12411,-1773,1,0,0,1,"Managers",4
5008874,-8,"C","F","N","Y",2,126000,"Commercial associate","Higher education","Married","House / apartment",-12411,-1773,1,0,0,1,"Managers",4
5008874,-25,"C","F","N","Y",2,126000,"Commercial associate","Higher education","Married","House / apartment",-12411,-1773,1,0,0,1,"Managers",4
5008874,-6,"C","F","N","Y",2,126000,"Commercial associate","Higher education","Married","House / apartment",-12411,-1773,1,0,0,1,"Managers",4
5008874,-1,"C","F","N","Y",2,126000,"Commercial associate","Higher education","Married","House / apartment",-12411,-1773,1,0,0,1,"Managers",4
5008874,-15,"C","F","N","Y",2,126000,"Commercial associate","Higher education","Married","House / apartment",-12411,-1773,1,0,0,1,"Managers",4
5008874,-3,"C","F","N","Y",2,126000,"Commercial associate","Higher education","Married","House / apartment",-12411,-1773,1,0,0,1,"Managers",4
5008874,-4,"C","F","N","Y",2,126000,"Commercial associate","Higher education","Married","House / apartment",-12411,-1773,1,0,0,1,"Managers",4
5008874,-5,"C","F","N","Y",2,126000,"Commercial associate","Higher education","Married","House / apartment",-12411,-1773,1,0,0,1,"Managers",4
5008874,-45,"0","F","N","Y",2,126000,"Commercial associate","Higher education","Married","House / apartment",-12411,-1773,1,0,0,1,"Managers",4
5008874,-19,"C","F","N","Y",2,126000,"Commercial associate","Higher education","Married","House / apartment",-12411,-1773,1,0,0,1,"Managers",4
5008874,-20,"C","F","N","Y",2,126000,"Commercial associate","Higher education","Married","House / apartment",-12411,-1773,1,0,0,1,"Managers",4
5008874,-21,"C","F","N","Y",2,126000,"Commercial associate","Higher education","Married","House / apartment",-12411,-1773,1,0,0,1,"Managers",4
5008874,-10,"C","F","N","Y",2,126000,"Commercial associate","Higher education","Married","House / apartment",-12411,-1773,1,0,0,1,"Managers",4
5008874,-11,"C","F","N","Y",2,126000,"Commercial associate","Higher education","Married","House / apartment",-12411,-1773,1,0,0,1,"Managers",4
5008874,-12,"C","F","N","Y",2,126000,"Commercial associate","Higher education","Married","House / apartment",-12411,-1773,1,0,0,1,"Managers",4
5008874,-13,"C","F","N","Y",2,126000,"Commercial associate","Higher education","Married","House / apartment",-12411,-1773,1,0,0,1,"Managers",4
5008874,-14,"C","F","N","Y",2,126000,"Commercial associate","Higher education","Married","House / apartment",-12411,-1773,1,0,0,1,"Managers",4
5008874,-27,"C","F","N","Y",2,126000,"Commercial associate","Higher education","Married","House / apartment",-12411,-1773,1,0,0,1,"Managers",4
5008874,-16,"C","F","N","Y",2,126000,"Commercial associate","Higher education","Married","House / apartment",-12411,-1773,1,0,0,1,"Managers",4
