"ID","MONTHS_BALANCE","STATUS","CODE_GENDER","FLAG_OWN_CAR","FLAG_OWN_REALTY","CNT_CHILDREN","AMT_INCOME_TOTAL","NAME_INCOME_TYPE","NAME_EDUCATION_TYPE","NAME_FAMILY_STATUS","NAME_HOUSING_TYPE","DAYS_BIRTH","DAYS_EMPLOYED","FLAG_MOBIL","FLAG_WORK_PHONE","FLAG_PHONE","FLAG_EMAIL","OCCUPATION_TYPE","CNT_FAM_MEMBERS"
5008810,-2,"C","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008810,-11,"C","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-11,"C","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-35,"X","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-36,"0","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-1,"C","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,0,"C","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-9,"C","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-12,"C","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-37,"X","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-38,"X","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-14,"C","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-30,"0","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-2,"C","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-3,"C","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-4,"C","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-5,"C","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-6,"C","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-7,"C","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-8,"C","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-22,"C","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-10,"C","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-24,"C","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-13,"C","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-29,"X","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-27,"X","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-31,"X","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-32,"0","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-33,"0","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-34,"0","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-19,"C","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-20,"C","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-21,"C","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-26,"C","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-23,"C","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-15,"C","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-25,"C","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-17,"C","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-18,"C","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-16,"C","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008811,-28,"0","F","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-19110,-3051,1,0,1,1,"Sales staff",1
5008834,-5,"C","F","N","Y",1,112500,"Working","Secondary / secondary special","Single / not married","House / apartment",-10968,-1620,1,0,0,0,"",2
5008834,-14,"C","F","N","Y",1,112500,"Working","Secondary / secondary special","Single / not married","House / apartment",-10968,-1620,1,0,0,0,"",2
5008834,-4,"C","F","N","Y",1,112500,"Working","Secondary / secondary special","Single / not married","House / apartment",-10968,-1620,1,0,0,0,"",2
5008834,-3,"C","F","N","Y",1,112500,"Working","Secondary / secondary special","Single / not married","House / apartment",-10968,-1620,1,0,0,0,"",2
5008834,-44,"0","F","N","Y",1,112500,"Working","Secondary / secondary special","Single / not married","House / apartment",-10968,-1620,1,0,0,0,"",2
5008834,-36,"C","F","N","Y",1,112500,"Working","Secondary / secondary special","Single / not married","House / apartment",-10968,-1620,1,0,0,0,"",2
5008834,-37,"C","F","N","Y",1,112500,"Working","Secondary / secondary special","Single / not married","House / apartment",-10968,-1620,1,0,0,0,"",2
5008834,-38,"C","F","N","Y",1,112500,"Working","Secondary / secondary special","Single / not married","House / apartment",-10968,-1620,1,0,0,0,"",2
5008834,-39,"C","F","N","Y",1,112500,"Working","Secondary / secondary special","Single / not married","House / apartment",-10968,-1620,1,0,0,0,"",2
5008834,0,"C","F","N","Y",1,112500,"Working","Secondary / secondary special","Single / not married","House / apartment",-10968,-1620,1,0,0,0,"",2
5008834,-1,"C","F","N","Y",1,112500,"Working","Secondary / secondary special","Single / not married","House / apartment",-10968,-1620,1,0,0,0,"",2
5008834,-2,"C","F","N","Y",1,112500,"Working","Secondary / secondary special","Single / not married","House / apartment",-10968,-1620,1,0,0,0,"",2
5008834,-16,"C","F","N","Y",1,112500,"Working","Secondary / secondary special","Single / not married","House / apartment",-10968,-1620,1,0,0,0,"",2
5008834,-17,"C","F","N","Y",1,112500,"Working","Secondary / secondary special","Single / not married","House / apartment",-10968,-1620,1,0,0,0,"",2
5008834,-6,"C","F","N","Y",1,112500,"Working","Secondary / secondary special","Single / not married","House / apartment",-10968,-1620,1,0,0,0,"",2
5008834,-7,"C","F","N","Y",1,112500,"Working","Secondary / secondary special","Single / not married","House / apartment",-10968,-1620,1,0,0,0,"",2
5008834,-8,"C","F","N","Y",1,112500,"Working","Secondary / secondary special","Single / not married","House / apartment",-10968,-1620,1,0,0,0,"",2
5008834,-9,"C","F","N","Y",1,112500,"Working","Secondary / secondary special","Single / not married","House / apartment",-10968,-1620,1,0,0,0,"",2
5008834,-10,"C","F","N","Y",1,112500,"Working","Secondary / secondary special","Single / not married","House / apartment",-10968,-1620,1,0,0,0,"",2
5008834,-11,"C","F","N","Y",1,112500,"Working","Secondary / secondary special","Single / not married","House / apartment",-10968,-1620,1,0,0,0,"",2
5008834,-12,"C","F","N","Y",1,112500,"Working","Secondary / secondary special","Single / not married","House / apartment",-10968,-1620,1,0,0,0,"",2
5008834,-13,"C","F","N","Y",1,112500,"Working","Secondary / secondary special","Single / not married","House / apartment",-10968,-1620,1,0,0,0,"",2
5008834,-25,"C","F","N","Y",1,112500,"Working","Secondary / secondary special","Single / not married","House / apartment",-10968,-1620,1,0,0,0,"",2
5008834,-40,"0","F","N","Y",1,112500,"Working","Secondary / secondary special","Single / not married","House / apartment",-10968,-1620,1,0,0,0,"",2
5008834,-15,"C","F","N","Y",1,112500,"Working","Secondary / secondary special","Single / not married","House / apartment",-10968,-1620,1,0,0,0,"",2
5008834,-29,"C","F","N","Y",1,112500,"Working","Secondary / secondary special","Single / not married","House / apartment",-10968,-1620,1,0,0,0,"",2
5008834,-30,"C","F","N","Y",1,112500,"Working","Secondary / secondary special","Single / not married","House / apartment",-10968,-1620,1,0,0,0,"",2
5008834,-31,"C","F","N","Y",1,112500,"Working","Secondary / secondary special","Single / not married","House / apartment",-10968,-1620,1,0,0,0,"",2
5008834,-32,"C","F","N","Y",1,112500,"Working","Secondary / secondary special","Single / not married","House / apartment",-10968,-1620,1,0,0,0,"",2
5008834,-33,"C","F","N","Y",1,112500,"Working","Secondary / secondary special","Single / not married","House / apartment",-10968,-1620,1,0,0,0,"",2
5008834,-34,"C","F","N","Y",1,112500,"Working","Secondary / secondary special","Single / not married","House / apartment",-10968,-1620,1,0,0,0,"",2
5008834,-35,"C","F","N","Y",1,112500,"Working","Secondary / secondary special","Single / not married","House / apartment",-10968,-1620,1,0,0,0,"",2
5008834,-22,"C","F","N","Y",1,112500,"Working","Secondary / secondary special","Single / not married","House / apartment",-10968,-1620,1,0,0,0,"",2
5008834,-23,"C","F","N","Y",1,112500,"Working","Secondary / secondary special","Single / not married","House / apartment",-10968,-1620,1,0,0,0,"",2
5008834,-24,"C","F","N","Y",1,112500,"Working","Secondary / secondary special","Single / not married","House / apartment",-10968,-1620,1,0,0,0,"",2
5008834,-43,"0","F","N","Y",1,112500,"Working","Secondary / secondary special","Single / not married","House / apartment",-10968,-1620,1,0,0,0,"",2
5008834,-26,"C","F","N","Y",1,112500,"Working","Secondary / secondary special","Single / not married","House / apartment",-10968,-1620,1,0,0,0,"",2
5008834,-41,"0","F","N","Y",1,112500,"Working","Secondary / secondary special","Single / not married","House / apartment",-10968,-1620,1,0,0,0,"",2
5008834,-42,"0","F","N","Y",1,112500,"Working","Secondary / secondary special","Single / not married","House / apartment",-10968,-1620,1,0,0,0,"",2
5008834,-20,"C","F","N","Y",1,112500,"Working","Secondary / secondary special","Single / not married","House / apartment",-10968,-1620,1,0,0,0,"",2
5008834,-21,"C","F","N","Y",1,112500,"Working","Secondary / secondary special","Single / not married","House / apartment",-10968,-1620,1,0,0,0,"",2
5008834,-18,"C","F","N","Y",1,112500,"Working","Secondary / secondary special","Single / not married","House / apartment",-10968,-1620,1,0,0,0,"",2
5008834,-19,"C","F","N","Y",1,112500,"Working","Secondary / secondary special","Single / not married","House / apartment",-10968,-1620,1,0,0,0,"",2
5008834,-28,"C","F","N","Y",1,112500,"Working","Secondary / secondary special","Single / not married","House / apartment",-10968,-1620,1,0,0,0,"",2
5008834,-27,"C","F","N","Y",1,112500,"Working","Secondary / secondary special","Single / not married","House / apartment",-10968,-1620,1,0,0,0,"",2
5008835,-41,"X","F","N","Y",1,112500,"Working","Secondary / secondary special","Single / not married","House / apartment",-10968,-1620,1,0,0,0,"",2
5008835,-32,"X","F","N","Y",1,112500,"Working","Secondary / secondary special","Single / not married","House / apartment",-10968,-1620,1,0,0,0,"",2
5008835,-37,"X","F","N","Y",1,112500,"Working","Secondary / secondary special","Single / not married","House / apartment",-10968,-1620,1,0,0,0,"",2
5008835,-35,"X","F","N","Y",1,112500,"Working","Secondary / secondary special","Single / not married","House / apartment",-10968,-1620,1,0,0,0,"",2
5008835,-38,"X","F","N","Y",1,112500,"Working","Secondary / secondary special","Single / not married","House / apartment",-10968,-1620,1,0,0,0,"",2
5008835,-33,"X","F","N","Y",1,112500,"Working","Secondary / secondary special","Single / not married","House / apartment",-10968,-1620,1,0,0,0,"",2
5008835,-34,"X","F","N","Y",1,112500,"Working","Secondary / secondary special","Single / not married","House / apartment",-10968,-1620,1,0,0,0,"",2
5008835,-40,"X","F","N","Y",1,112500,"Working","Secondary / secondary special","Single / not married","House / apartment",-10968,-1620,1,0,0,0,"",2
5008835,-31,"X","F","N","Y",1,112500,"Working","Secondary / secondary special","Single / not married","House / apartment",-10968,-1620,1,0,0,0,"",2
5008835,-28,"X","F","N","Y",1,112500,"Working","Secondary / secondary special","Single / not married","House / apartment",-10968,-1620,1,0,0,0,"",2
5008835,-29,"X","F","N","Y",1,112500,"Working","Secondary / secondary special","Single / not married","House / apartment",-10968,-1620,1,0,0,0,"",2
5008835,-30,"X","F","N","Y",1,112500,"Working","Secondary / secondary special","Single / not married","House / apartment",-10968,-1620,1,0,0,0,"",2
5008835,-43,"0","F","N","Y",1,112500,"Working","Secondary / secondary special","Single / not married","House / apartment",-10968,-1620,1,0,0,0,"",2
5008835,-36,"X","F","N","Y",1,112500,"Working","Secondary / secondary special","Single / not married","House / apartment",-10968,-1620,1,0,0,0,"",2
5008835,-39,"X","F","N","Y",1,112500,"Working","Secondary / secondary special","Single / not married","House / apartment",-10968,-1620,1,0,0,0,"",2
5008835,-44,"0","F","N","Y",1,112500,"Working","Secondary / secondary special","Single / not married","House / apartment",-10968,-1620,1,0,0,0,"",2
5008835,-42,"0","F","N","Y",1,112500,"Working","Secondary / secondary special","Single / not married","House / apartment",-10968,-1620,1,0,0,0,"",2
